household_monthly_income_kes,parent_occupation,orphan_status,disability,dependents_count,siblings_in_college,residence_type,gender,band
9427.0,unemployed,not_orphan,0,3,1,urban_formal,female,4
65399.0,formal_employment,not_orphan,1,3,1,urban_formal,female,4
70244.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
16923.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
25891.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,4
40109.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
22938.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,4
21500.0,informal_business,not_orphan,0,3,1,urban_formal,male,4
8646.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,female,1
8362.0,deceased_one,single_orphan,0,3,1,urban_formal,female,2
3020.0,unemployed,not_orphan,0,3,1,rural_high_poverty,male,2
33625.0,formal_employment,not_orphan,0,3,1,urban_informal,male,4
14187.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
50625.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
5772.0,informal_business,not_orphan,0,3,1,urban_informal,male,2
2915.0,deceased_both,double_orphan,0,3,1,urban_formal,female,1
6138.0,deceased_one,single_orphan,0,3,1,urban_informal,female,1
7752.0,unemployed,not_orphan,0,3,1,urban_formal,female,4
7952.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
17866.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
18830.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
13374.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
20650.0,informal_business,not_orphan,0,3,1,urban_informal,male,5
21775.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,5
24896.0,informal_business,not_orphan,0,3,1,urban_informal,female,5
27925.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,4
68000.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,5
727.0,deceased_both,double_orphan,0,3,1,urban_informal,male,1
500.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,1
14571.0,informal_business,not_orphan,0,3,1,urban_informal,female,3
38679.0,formal_employment,not_orphan,1,3,1,rural_high_poverty,male,2
53733.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,4
53635.0,formal_employment,not_orphan,0,3,1,urban_informal,female,4
9522.0,deceased_one,single_orphan,0,3,1,urban_informal,female,1
33271.0,formal_employment,not_orphan,0,3,1,urban_informal,male,4
8162.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
18725.0,informal_business,not_orphan,0,3,1,urban_informal,female,4
36691.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
45786.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
21655.0,formal_employment,not_orphan,0,3,1,urban_informal,female,4
20455.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
20569.0,informal_business,not_orphan,0,3,1,urban_formal,male,3
40822.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,3
67369.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
43899.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
8616.0,formal_employment,not_orphan,0,3,1,urban_informal,female,3
3470.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
14908.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
24565.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
5625.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,female,1
22405.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
25870.0,informal_business,not_orphan,0,3,1,urban_informal,male,2
28450.0,informal_business,not_orphan,0,3,1,urban_informal,female,5
10856.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
21331.0,informal_business,not_orphan,0,3,1,urban_formal,male,4
8164.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,male,2
7668.0,deceased_one,single_orphan,0,3,1,urban_formal,male,2
70961.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
4711.0,unemployed,not_orphan,1,3,1,urban_formal,female,1
58450.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,5
5706.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,female,1
9344.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
5105.0,deceased_both,double_orphan,0,3,1,urban_informal,female,1
9591.0,unemployed,not_orphan,0,3,1,urban_formal,male,3
18722.0,informal_business,not_orphan,0,3,1,urban_formal,male,3
7607.0,deceased_one,single_orphan,0,3,1,urban_formal,female,2
53496.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
71785.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
16638.0,informal_business,not_orphan,0,3,1,urban_informal,female,2
60164.0,formal_employment,not_orphan,0,3,1,urban_informal,female,5
500.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,1
50941.0,formal_employment,not_orphan,1,3,1,urban_informal,male,2
63324.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
2666.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,female,1
18236.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,4
69168.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
1912.0,deceased_one,single_orphan,0,3,1,urban_informal,male,1
35492.0,formal_employment,not_orphan,0,3,1,urban_informal,male,3
7514.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,3
13872.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,2
6137.0,informal_business,not_orphan,0,3,1,urban_informal,female,3
5151.0,informal_business,not_orphan,0,3,1,urban_informal,male,1
63965.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
3464.0,deceased_both,double_orphan,0,3,1,urban_informal,male,1
26528.0,formal_employment,not_orphan,0,3,1,urban_informal,female,5
10142.0,deceased_one,single_orphan,0,3,1,urban_informal,male,2
24592.0,informal_business,not_orphan,1,3,1,rural_high_poverty,male,2
13804.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
26909.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
31361.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
49111.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
585.0,unemployed,not_orphan,0,3,1,urban_formal,female,1
39425.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,5
36822.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
2804.0,informal_business,not_orphan,0,3,1,urban_formal,female,2
45539.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,3
1249.0,deceased_both,double_orphan,0,3,1,urban_informal,female,1
25317.0,informal_business,not_orphan,0,3,1,urban_informal,male,3
48822.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
4876.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,2
12987.0,informal_business,not_orphan,0,3,1,urban_informal,female,2
6900.0,deceased_one,single_orphan,0,3,1,urban_formal,female,2
69717.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
9576.0,unemployed,not_orphan,0,3,1,rural_low_poverty,female,3
8478.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,2
15603.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
12752.0,informal_business,not_orphan,0,3,1,urban_informal,male,2
7159.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,male,1
21856.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
20394.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,3
2920.0,unemployed,not_orphan,0,3,1,urban_informal,male,2
12582.0,informal_business,not_orphan,0,3,1,urban_informal,male,3
40442.0,formal_employment,not_orphan,0,3,1,urban_formal,male,4
13778.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
5385.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,1
18260.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,4
1590.0,unemployed,not_orphan,0,3,1,rural_low_poverty,female,1
25575.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,5
31201.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,3
9715.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
1531.0,deceased_both,double_orphan,0,3,1,urban_informal,female,1
18034.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
24376.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
71028.0,formal_employment,not_orphan,0,3,1,urban_informal,female,4
17844.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
11531.0,formal_employment,not_orphan,0,3,1,urban_informal,female,2
14418.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
500.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,female,1
39264.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,4
5372.0,unemployed,not_orphan,0,3,1,urban_formal,male,2
28336.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
67054.0,formal_employment,not_orphan,0,3,1,urban_informal,female,5
19843.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,4
62324.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,5
922.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,1
28285.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
7756.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
7587.0,unemployed,not_orphan,0,3,1,urban_informal,male,3
56772.0,formal_employment,not_orphan,0,3,1,urban_informal,female,5
18670.0,informal_business,not_orphan,0,3,1,urban_formal,male,4
5237.0,deceased_one,single_orphan,0,3,1,urban_formal,female,1
19286.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
6485.0,unemployed,not_orphan,0,3,1,urban_formal,male,5
24324.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
19479.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
97465.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
33641.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,2
5470.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
6361.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
27643.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
7813.0,deceased_one,single_orphan,0,3,1,urban_informal,female,2
9315.0,informal_business,not_orphan,0,3,1,urban_informal,female,2
53563.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,5
12506.0,informal_business,not_orphan,0,3,1,urban_informal,male,3
17585.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
8138.0,unemployed,not_orphan,0,3,1,urban_informal,female,1
9910.0,deceased_one,single_orphan,0,3,1,urban_informal,female,1
20049.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,3
11404.0,deceased_one,single_orphan,0,3,1,urban_informal,female,2
13436.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
18332.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
1349.0,deceased_one,single_orphan,0,3,1,urban_informal,male,1
24030.0,formal_employment,not_orphan,0,3,1,urban_formal,female,4
26590.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
834.0,deceased_both,double_orphan,0,3,1,rural_low_poverty,male,1
3066.0,deceased_both,double_orphan,0,3,1,urban_informal,female,1
61338.0,formal_employment,not_orphan,0,3,1,urban_informal,female,4
12561.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
9325.0,informal_business,not_orphan,0,3,1,urban_informal,male,2
2006.0,deceased_both,double_orphan,0,3,1,rural_low_poverty,male,1
51887.0,formal_employment,not_orphan,0,3,1,urban_informal,female,4
29861.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
11166.0,deceased_one,single_orphan,0,3,1,urban_formal,male,2
11947.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
26744.0,informal_business,not_orphan,0,3,1,urban_informal,female,4
22773.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
17814.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
11694.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
1781.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,1
3819.0,informal_business,not_orphan,0,3,1,urban_formal,male,2
1773.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,1
19553.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
32445.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
65498.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,4
1793.0,deceased_both,double_orphan,0,3,1,urban_informal,male,1
33311.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
19539.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,3
19207.0,formal_employment,not_orphan,0,3,1,urban_informal,female,2
23980.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,4
19239.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,3
29164.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
24847.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
4123.0,informal_business,not_orphan,0,3,1,urban_informal,female,2
710.0,deceased_one,single_orphan,0,3,1,urban_informal,male,1
21556.0,informal_business,not_orphan,0,3,1,urban_informal,male,3
34015.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,4
25505.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
8005.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
6872.0,informal_business,not_orphan,0,3,1,urban_informal,male,1
26466.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,4
5090.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
23528.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
11074.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,4
22282.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
72778.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
13960.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
11277.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,2
11147.0,informal_business,not_orphan,0,3,1,urban_formal,female,3
17133.0,informal_business,not_orphan,0,3,1,urban_formal,male,4
4365.0,deceased_one,single_orphan,0,3,1,urban_formal,female,1
62943.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,4
8517.0,deceased_one,single_orphan,0,3,1,urban_informal,female,1
22257.0,formal_employment,not_orphan,0,3,1,urban_formal,male,3
10389.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
74002.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
19334.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
4218.0,deceased_both,double_orphan,0,3,1,urban_formal,male,1
17915.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
40722.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,4
500.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,1
38115.0,formal_employment,not_orphan,0,3,1,urban_informal,male,4
500.0,unemployed,not_orphan,0,3,1,urban_formal,male,1
20658.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
5890.0,unemployed,not_orphan,0,3,1,urban_formal,male,3
21031.0,informal_business,not_orphan,0,3,1,urban_formal,male,4
11428.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,2
51865.0,formal_employment,not_orphan,0,3,1,urban_informal,female,5
34263.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
55480.0,formal_employment,not_orphan,1,3,1,urban_informal,female,4
5215.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
31674.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
3616.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,female,1
43109.0,formal_employment,not_orphan,1,3,1,rural_high_poverty,male,2
3244.0,unemployed,not_orphan,0,3,1,urban_informal,female,1
49934.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
56850.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
25220.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
10726.0,informal_business,not_orphan,0,3,1,urban_formal,male,3
3766.0,unemployed,not_orphan,0,3,1,urban_formal,female,2
50181.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,5
7819.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,male,1
2655.0,deceased_both,double_orphan,0,3,1,urban_formal,female,1
16970.0,formal_employment,not_orphan,1,3,1,rural_high_poverty,male,1
11379.0,deceased_one,single_orphan,0,3,1,urban_formal,male,2
9093.0,informal_business,not_orphan,0,3,1,urban_formal,female,3
26638.0,informal_business,not_orphan,0,3,1,urban_informal,male,3
21934.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
5406.0,deceased_both,double_orphan,0,3,1,urban_informal,female,1
37883.0,formal_employment,not_orphan,0,3,1,urban_informal,male,3
2636.0,unemployed,not_orphan,0,3,1,urban_informal,female,2
7561.0,unemployed,not_orphan,0,3,1,urban_informal,male,3
3006.0,unemployed,not_orphan,0,3,1,rural_low_poverty,female,2
20659.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
20148.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
13717.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
11922.0,informal_business,not_orphan,0,3,1,urban_informal,male,3
16693.0,informal_business,not_orphan,0,3,1,urban_informal,female,4
500.0,deceased_both,double_orphan,0,3,1,urban_formal,male,1
50944.0,formal_employment,not_orphan,1,3,1,urban_formal,female,4
26915.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
1020.0,deceased_both,double_orphan,0,3,1,rural_low_poverty,male,1
17094.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
20026.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
3282.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,female,1
54954.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
99733.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,5
982.0,deceased_both,double_orphan,0,3,1,urban_formal,female,1
29960.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
8867.0,unemployed,not_orphan,0,3,1,rural_high_poverty,male,3
29643.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
28097.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
45997.0,formal_employment,not_orphan,0,3,1,urban_informal,female,4
50913.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
44668.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
21667.0,informal_business,not_orphan,0,3,1,urban_informal,female,4
1822.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,2
40980.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,4
23712.0,formal_employment,not_orphan,0,3,1,urban_formal,male,3
19649.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,3
1493.0,informal_business,not_orphan,0,3,1,urban_informal,male,1
9314.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,male,1
5205.0,deceased_one,single_orphan,0,3,1,urban_formal,male,1
3342.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,1
36685.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,4
10493.0,informal_business,not_orphan,0,3,1,urban_informal,female,3
13847.0,informal_business,not_orphan,1,3,1,urban_formal,male,2
6779.0,unemployed,not_orphan,0,3,1,urban_formal,male,3
16392.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,4
56093.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,5
21444.0,informal_business,not_orphan,0,3,1,urban_informal,male,3
49931.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,3
64994.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,3
42754.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
16769.0,informal_business,not_orphan,1,3,1,rural_low_poverty,male,2
64369.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
6076.0,unemployed,not_orphan,0,3,1,urban_formal,female,3
30759.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
500.0,informal_business,not_orphan,0,3,1,urban_informal,female,1
60823.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
16149.0,informal_business,not_orphan,1,3,1,rural_high_poverty,female,2
1747.0,unemployed,not_orphan,0,3,1,rural_high_poverty,male,1
43222.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,4
11089.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,female,2
28749.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
47780.0,formal_employment,not_orphan,1,3,1,rural_high_poverty,female,4
1387.0,deceased_both,double_orphan,0,3,1,urban_informal,male,1
18557.0,informal_business,not_orphan,1,3,1,urban_formal,female,3
32118.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
4907.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
18485.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
5320.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,2
8912.0,deceased_one,single_orphan,0,3,1,urban_informal,male,1
20477.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
4374.0,deceased_both,double_orphan,0,3,1,urban_formal,female,1
27824.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,4
44224.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,3
21173.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,4
63496.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
55975.0,formal_employment,not_orphan,1,3,1,rural_low_poverty,male,3
6075.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
8016.0,deceased_one,single_orphan,0,3,1,urban_formal,male,2
13601.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
12675.0,deceased_one,single_orphan,0,3,1,urban_formal,male,3
23549.0,informal_business,not_orphan,1,3,1,urban_formal,female,4
23294.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
5173.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,female,1
57999.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
27513.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
1542.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
19624.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
12461.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,female,2
2516.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,female,1
1885.0,deceased_both,double_orphan,0,3,1,urban_formal,female,1
22776.0,informal_business,not_orphan,1,3,1,rural_high_poverty,female,1
89763.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
7711.0,deceased_one,single_orphan,0,3,1,urban_formal,female,2
8002.0,unemployed,not_orphan,0,3,1,urban_formal,male,4
3263.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,1
21493.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,4
16365.0,informal_business,not_orphan,1,3,1,urban_informal,male,2
58062.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
12758.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
11730.0,deceased_one,single_orphan,0,3,1,urban_informal,female,1
2195.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,male,1
500.0,deceased_one,single_orphan,0,3,1,urban_informal,male,1
3185.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,female,1
52016.0,formal_employment,not_orphan,0,3,1,urban_informal,female,5
24511.0,informal_business,not_orphan,0,3,1,urban_formal,male,3
7662.0,informal_business,not_orphan,0,3,1,urban_formal,male,4
24769.0,formal_employment,not_orphan,0,3,1,urban_informal,male,4
21839.0,informal_business,not_orphan,1,3,1,urban_formal,male,3
13634.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
9084.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,2
4169.0,deceased_one,single_orphan,0,3,1,urban_formal,male,1
8299.0,informal_business,not_orphan,0,3,1,urban_informal,male,2
12962.0,deceased_one,single_orphan,0,3,1,urban_formal,male,3
38947.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
84411.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
8326.0,informal_business,not_orphan,0,3,1,urban_informal,female,2
3641.0,deceased_both,double_orphan,0,3,1,rural_low_poverty,male,1
500.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,female,1
27846.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
5013.0,deceased_one,single_orphan,0,3,1,urban_formal,female,1
48573.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
30430.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
30014.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
500.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,1
5464.0,unemployed,not_orphan,0,3,1,rural_high_poverty,male,2
21645.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
20147.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
12279.0,informal_business,not_orphan,0,3,1,urban_informal,female,3
2255.0,unemployed,not_orphan,0,3,1,urban_informal,male,1
17364.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
17919.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,5
46941.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
16263.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
3349.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,3
9421.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
5575.0,unemployed,not_orphan,0,3,1,urban_formal,male,3
20494.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
9573.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,4
48304.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
6576.0,unemployed,not_orphan,0,3,1,rural_high_poverty,male,2
1476.0,deceased_both,double_orphan,0,3,1,urban_informal,female,1
18549.0,informal_business,not_orphan,0,3,1,urban_informal,female,3
38006.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,5
13261.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
5378.0,unemployed,not_orphan,0,3,1,urban_formal,female,3
10468.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
10568.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
1082.0,deceased_one,single_orphan,0,3,1,urban_informal,male,1
1351.0,deceased_both,double_orphan,0,3,1,rural_low_poverty,male,1
56454.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,4
43163.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
10285.0,unemployed,not_orphan,0,3,1,urban_formal,male,3
21607.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
500.0,deceased_both,double_orphan,0,3,1,urban_formal,female,1
3739.0,deceased_both,double_orphan,0,3,1,urban_informal,male,1
8723.0,deceased_one,single_orphan,1,3,1,urban_formal,female,1
60162.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
5970.0,unemployed,not_orphan,0,3,1,urban_informal,female,2
42788.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
31734.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
3246.0,unemployed,not_orphan,0,3,1,rural_high_poverty,male,1
38426.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
26835.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
23994.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
4859.0,unemployed,not_orphan,0,3,1,urban_informal,female,2
11325.0,informal_business,not_orphan,1,3,1,rural_low_poverty,male,2
71495.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
66316.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
9374.0,unemployed,not_orphan,0,3,1,rural_low_poverty,female,3
